State,Year,Quarter,User_brand,User_count,User_percentage
Bihar,2020,4,HMD Global,105494,0.818427981184861
Bihar,2020,4,Others,1071943,8.316189977015217
Bihar,2021,1,Xiaomi,4036125,28.94049656797565
Bihar,2021,1,Samsung,2749873,19.71759797302336
Bihar,2021,1,Vivo,2104591,15.090689364797285
Bihar,2021,1,Oppo,1694257,12.148444087774466
Bihar,2021,1,Realme,1349413,9.67578613033088
Bihar,2021,1,Huawei,220336,1.579889932001978
Bihar,2021,1,Motorola,212374,1.5227994718021025
Bihar,2021,1,Infinix,177252,1.2709618502070228
Bihar,2021,1,Lenovo,159501,1.1436806697237285
Bihar,2021,1,Tecno,123065,0.8824211861966423
Bihar,2021,1,Others,1119501,8.027232766166883
Bihar,2021,2,Xiaomi,4268361,28.5087015651877
Bihar,2021,2,Samsung,2889063,19.29626731900743
Bihar,2021,2,Vivo,2311477,15.43852733351171
Bihar,2021,2,Oppo,1826833,12.201553900065282
Bihar,2021,2,Realme,1575376,10.522053836814445
Bihar,2021,2,Huawei,215607,1.4400552386186232
Bihar,2021,2,Motorola,214140,1.43025703617133
Bihar,2021,2,Infinix,212701,1.4206458478130104
Bihar,2021,2,Tecno,157952,1.0549731921982533
Bihar,2021,2,Lenovo,154152,1.0295927086946992
Bihar,2021,2,Others,1146472,7.657372021917517
Bihar,2021,3,Xiaomi,4521874,27.98055860082418
Bihar,2021,3,Samsung,3009544,18.62252735342887
Bihar,2021,3,Vivo,2576928,15.94557586392382
Bihar,2021,3,Oppo,1994060,12.338891504619427
Bihar,2021,3,Realme,1835886,11.36013869635304
Bihar,2021,3,Infinix,278142,1.7210936285156198
Bihar,2021,3,Huawei,222180,1.3748106448634163
Bihar,2021,3,Motorola,213677,1.3221955808915304
Bihar,2021,3,Tecno,198088,1.2257335989724747
Bihar,2021,3,Lenovo,147198,0.9108352565604698
Bihar,2021,3,Others,1163194,7.197639271047154
Bihar,2021,4,Xiaomi,4718889,27.220201729570427
Bihar,2021,4,Samsung,3142992,18.12987681516264
Bihar,2021,4,Vivo,2818559,16.25843383192448
Bihar,2021,4,Oppo,2164915,12.487986690802211
Bihar,2021,4,Realme,2149920,12.401490287743162
Bihar,2021,4,Infinix,342716,1.9769057199589684
Bihar,2021,4,Tecno,233246,1.3454444833551675
Bihar,2021,4,Motorola,220257,1.2705193897016847
Bihar,2021,4,Huawei,214582,1.2377840054162497
Bihar,2021,4,Apple,144021,0.8307634854929755
Bihar,2021,4,Others,1185884,6.840593560872038
Bihar,2022,1,Xiaomi,4888198,26.444622345731254
Bihar,2022,1,Samsung,3283813,17.76507306762181
Bihar,2022,1,Vivo,3062549,16.568058765274422
Bihar,2022,1,Realme,2443092,13.216863411808863
Bihar,2022,1,Oppo,2339620,12.65709108602388
Bihar,2022,1,Infinix,387204,2.0947317499734104
Bihar,2022,1,Tecno,280644,1.5182536782665927
Bihar,2022,1,Motorola,220543,1.1931137703494432
Bihar,2022,1,Huawei,215004,1.1631483795913344
Bihar,2022,1,Apple,158500,0.8574678525293786
Bihar,2022,1,Others,1205491,6.521575892829611
Chandigarh,2018,1,Xiaomi,20555,23.82691148513933
Chandigarh,2018,1,Samsung,17266,20.014373811842166
Chandigarh,2018,1,Vivo,9360,10.849909584086799
Chandigarh,2018,1,Oppo,7948,9.213149719478833
Chandigarh,2018,1,Apple,7552,8.754115083229006
Chandigarh,2018,1,OnePlus,3638,4.217090925951685
Chandigarh,2018,1,Motorola,3105,3.5992488524134094
Chandigarh,2018,1,Realme,2995,3.4717392312329025
Chandigarh,2018,1,Lenovo,1965,2.2777855056336067
Chandigarh,2018,1,Micromax,1558,1.80599990726573
Chandigarh,2018,1,Others,10326,11.969675893726526
Chandigarh,2018,2,Xiaomi,27862,24.18177557520895
Chandigarh,2018,2,Samsung,23093,20.042701290585754
Chandigarh,2018,2,Vivo,13375,11.608328487489043
Chandigarh,2018,2,Oppo,11129,9.658997214001163
Chandigarh,2018,2,Apple,9962,8.646143431204923
Chandigarh,2018,2,OnePlus,4466,3.876096824308491
Chandigarh,2018,2,Motorola,3914,3.3970091738341766
Chandigarh,2018,2,Realme,3861,3.3510098160893604
Chandigarh,2018,2,Lenovo,2511,2.1793280622119613
Chandigarh,2018,2,Micromax,2049,1.7783525286628072
Chandigarh,2018,2,Others,12997,11.280257596403372
Chandigarh,2018,3,Xiaomi,34852,24.22077515931977
Chandigarh,2018,3,Samsung,28614,19.885609445907722
Chandigarh,2018,3,Vivo,17910,12.44674862571494
Chandigarh,2018,3,Oppo,14437,10.033149632018237
Chandigarh,2018,3,Apple,12403,8.619599285580257
Chandigarh,2018,3,OnePlus,5178,3.598507224117921
Chandigarh,2018,3,Realme,4664,3.2412973528941644
Chandigarh,2018,3,Motorola,4590,3.189870250811367
Chandigarh,2018,3,Lenovo,2926,2.0334554147873765
Chandigarh,2018,3,Micromax,2395,1.664431209301356
Chandigarh,2018,3,Others,15924,11.066556399546885
Chandigarh,2018,4,Xiaomi,43505,24.47579987285299
Chandigarh,2018,4,Samsung,35417,19.925512104283055
Chandigarh,2018,4,Vivo,23567,13.25873291813645
Chandigarh,2018,4,Oppo,18698,10.51944617911976
Chandigarh,2018,4,Apple,15191,8.546417098460172
Chandigarh,2018,4,OnePlus,6197,3.4864160857848514
Chandigarh,2018,4,Realme,5731,3.2242456975363862
Chandigarh,2018,4,Motorola,5354,3.0121464778589795
Chandigarh,2018,4,Lenovo,3148,1.7710566141763293
Chandigarh,2018,4,Huawei,2838,1.5966514202771356
Chandigarh,2018,4,Others,18101,10.183575531513894
Chandigarh,2019,1,Xiaomi,51075,24.417353890283255
Chandigarh,2019,1,Samsung,41609,19.89195649575714
Chandigarh,2019,1,Vivo,29056,13.89076132425003
Chandigarh,2019,1,Oppo,23095,11.040994382693917
Chandigarh,2019,1,Apple,17580,8.404446038006453
Chandigarh,2019,1,OnePlus,6880,3.289111987570216
Chandigarh,2019,1,Realme,6690,3.1982789530297593
Chandigarh,2019,1,Motorola,6007,2.8717580972869605
Chandigarh,2019,1,Lenovo,3406,1.628301661288395
Chandigarh,2019,1,Huawei,3364,1.6082227799689257
Chandigarh,2019,1,Others,20413,9.758814389864947
Chandigarh,2019,2,Xiaomi,58356,24.270605018320655
Chandigarh,2019,2,Samsung,48067,19.99134915716668
Chandigarh,2019,2,Vivo,34791,14.469782356439678
Chandigarh,2019,2,Oppo,27444,11.414121669113579
Chandigarh,2019,2,Apple,20041,8.335170251082396
Chandigarh,2019,2,OnePlus,7595,3.158805351877191
Chandigarh,2019,2,Realme,7590,3.156725822349952
Chandigarh,2019,2,Motorola,6475,2.692990737775486
Chandigarh,2019,2,Huawei,3816,1.5870969351893829
Chandigarh,2019,2,Lenovo,3595,1.4951817300853856
Chandigarh,2019,2,Others,22669,9.428170970599611
Chandigarh,2019,3,Xiaomi,64422,24.09767447079903
Chandigarh,2019,3,Samsung,53606,20.051844675447093
Chandigarh,2019,3,Vivo,39957,14.946303729001222
Chandigarh,2019,3,Oppo,31459,11.76754433542682
Chandigarh,2019,3,Apple,22081,8.259612399331182
Chandigarh,2019,3,Realme,8500,3.1795075129892236
Chandigarh,2019,3,OnePlus,8271,3.0938478399922196
Chandigarh,2019,3,Motorola,6770,2.5323842191690638
Chandigarh,2019,3,Huawei,4256,1.5919981147390745
Chandigarh,2019,3,Lenovo,3716,1.3900058727374063
Chandigarh,2019,3,Others,24299,9.089276830367664
Chandigarh,2019,4,Xiaomi,69435,23.97700196830001
Chandigarh,2019,4,Samsung,57981,20.02175489485134
Chandigarh,2019,4,Vivo,44605,15.402810870541108
Chandigarh,2019,4,Oppo,34871,12.041506958113194
Chandigarh,2019,4,Apple,23651,8.167063779826652
Chandigarh,2019,4,Realme,9610,3.3184847543078146
Chandigarh,2019,4,OnePlus,8750,3.021513173797438
Chandigarh,2019,4,Motorola,6953,2.4009806968472667
Chandigarh,2019,4,Huawei,4559,1.5742946924962877
Chandigarh,2019,4,Lenovo,3777,1.3042577437066196
Chandigarh,2019,4,Others,25398,8.770330467212267
Chandigarh,2020,1,Xiaomi,74599,23.84215387663917
Chandigarh,2020,1,Samsung,62236,19.890887125383923
Chandigarh,2020,1,Vivo,49864,15.936743936309275
Chandigarh,2020,1,Oppo,38691,12.365806185619729
Chandigarh,2020,1,Apple,25309,8.088862752367469
Chandigarh,2020,1,Realme,10759,3.4386216109969414
Chandigarh,2020,1,OnePlus,9221,2.9470703480809366
Chandigarh,2020,1,Motorola,7160,2.2883660874373173
Chandigarh,2020,1,Huawei,4807,1.536337399764132
Chandigarh,2020,1,Lenovo,3862,1.2343114287266648
Chandigarh,2020,1,Others,26379,8.430839248674442
Chandigarh,2020,2,Xiaomi,79401,23.60658954485047
Chandigarh,2020,2,Samsung,66732,19.839988583354888
Chandigarh,2020,2,Vivo,55338,16.452455916587137
Chandigarh,2020,2,Oppo,42912,12.758100912439685
Chandigarh,2020,2,Apple,26562,7.897107485929878
Chandigarh,2020,2,Realme,11849,3.522808019003957
Chandigarh,2020,2,OnePlus,9516,2.8291873667686436
Chandigarh,2020,2,Motorola,7308,2.1727302728399795
Chandigarh,2020,2,Huawei,5057,1.5034889148538284
Chandigarh,2020,2,HMD Global,3920,1.1654491884965408
Chandigarh,2020,2,Others,27756,8.252093794874996
Chandigarh,2020,3,Xiaomi,84467,23.295586174942358
Chandigarh,2020,3,Samsung,72072,19.87710569572076
Chandigarh,2020,3,Vivo,61814,17.047999382218936
Chandigarh,2020,3,Oppo,47234,13.026906571646055
Chandigarh,2020,3,Apple,28288,7.801692278839896
Chandigarh,2020,3,Realme,13210,3.6432534998400388
Chandigarh,2020,3,OnePlus,9903,2.7311990468520744
Chandigarh,2020,3,Motorola,7558,2.08445949672907
Chandigarh,2020,3,Huawei,5327,1.4691605899809148
Chandigarh,2020,3,HMD Global,4168,1.1495140490032765
Chandigarh,2020,3,Others,28547,7.873123214226616
Chandigarh,2020,4,Xiaomi,90201,23.045615505286126
Chandigarh,2020,4,Samsung,78159,19.968983295946366
Chandigarh,2020,4,Vivo,68293,17.448301235047342
Chandigarh,2020,4,Oppo,51650,13.196151271582671
Chandigarh,2020,4,Apple,30593,7.816260519874707
Chandigarh,2020,4,Realme,14705,3.7570068625096447
Chandigarh,2020,4,OnePlus,10462,2.672955171409446
Chandigarh,2020,4,Motorola,7780,1.9877261741125491
Chandigarh,2020,4,Huawei,5641,1.4412292221296774
Chandigarh,2020,4,HMD Global,4400,1.1241639030970716
Chandigarh,2020,4,Others,29518,7.5416068390044
Chandigarh,2021,1,Xiaomi,96137,22.889870904147163
Chandigarh,2021,1,Samsung,83453,19.869856523126302
Chandigarh,2021,1,Vivo,74844,17.82008485754694
Chandigarh,2021,1,Oppo,56200,13.381016100076668
Chandigarh,2021,1,Apple,32907,7.835037309701474
Chandigarh,2021,1,Realme,16641,3.9621617245796408
Chandigarh,2021,1,OnePlus,10995,2.6178696089028994
Chandigarh,2021,1,Motorola,7989,1.902151915009119
Chandigarh,2021,1,Huawei,5854,1.3938161610293383
Chandigarh,2021,1,HMD Global,4591,1.0931004433354443
Chandigarh,2021,1,Others,30387,7.235034452545013
Chandigarh,2021,2,Xiaomi,101761,22.685544349625033
Chandigarh,2021,2,Samsung,88362,19.6985099382039
Chandigarh,2021,2,Vivo,81826,18.241441730647477
Chandigarh,2021,2,Oppo,60671,13.525364935840848
Chandigarh,2021,2,Apple,35361,7.883015435649127
Chandigarh,2021,2,Realme,19398,4.3243893956822985
Chandigarh,2021,2,OnePlus,11907,2.654423370161312
Chandigarh,2021,2,Motorola,8043,1.7930231936010275
Chandigarh,2021,2,Huawei,5918,1.3192976824233345
Chandigarh,2021,2,HMD Global,4599,1.0252534710146866
Chandigarh,2021,2,Others,30726,6.849736497150959
Chandigarh,2021,3,Xiaomi,107815,22.43981326345629
Chandigarh,2021,3,Samsung,92724,19.29888461754599
Chandigarh,2021,3,Vivo,89865,18.703833593845935
Chandigarh,2021,3,Oppo,66039,13.744866930440015
Chandigarh,2021,3,Apple,37880,7.884061832024527
Chandigarh,2021,3,Realme,22934,4.773312409072083
Chandigarh,2021,3,OnePlus,13193,2.7458930240205803
Chandigarh,2021,3,Motorola,8166,1.6996105839575577
Chandigarh,2021,3,Huawei,5900,1.2279821755265234
Chandigarh,2021,3,HMD Global,4496,0.9357640442656354
Chandigarh,2021,3,Others,31451,6.5459775258448625
Chandigarh,2021,4,Xiaomi,112958,22.058145801926216
Chandigarh,2021,4,Vivo,97127,18.966709106957342
Chandigarh,2021,4,Samsung,97097,18.96085078462464
Chandigarh,2021,4,Oppo,71275,13.918397475453629
Chandigarh,2021,4,Apple,41698,8.14267748763894
Chandigarh,2021,4,Realme,27098,5.291627285722097
Chandigarh,2021,4,OnePlus,14380,2.8080891714770004
Chandigarh,2021,4,Motorola,8240,1.6090858673832045
Chandigarh,2021,4,Huawei,5797,1.1320231520898587
Chandigarh,2021,4,HMD Global,4511,0.8808964014278685
Chandigarh,2021,4,Others,31911,6.231497465299204
Chandigarh,2022,1,Xiaomi,118077,21.80356717490015
Chandigarh,2022,1,Vivo,103673,19.143789389325804
Chandigarh,2022,1,Samsung,100254,18.512452243471966
Chandigarh,2022,1,Oppo,76330,14.094754121972342
Chandigarh,2022,1,Apple,45080,8.324269825999124
Chandigarh,2022,1,Realme,30911,5.7078860823305
Chandigarh,2022,1,OnePlus,15554,2.872131607666158
Chandigarh,2022,1,Motorola,8378,1.5470437578132359
Chandigarh,2022,1,Huawei,5812,1.073217751302283
Chandigarh,2022,1,HMD Global,4529,0.8363047480468064
Chandigarh,2022,1,Others,32951,6.084583297171632
Chhattisgarh,2018,1,Xiaomi,161753,23.8130149883035
Chhattisgarh,2018,1,Samsung,125715,18.507558927837966
Chhattisgarh,2018,1,Vivo,103265,15.202506245739869
Chhattisgarh,2018,1,Oppo,62998,9.274463646628773
Chhattisgarh,2018,1,Micromax,53452,7.8691169694212695
Chhattisgarh,2018,1,Realme,40116,5.905812623387407
Chhattisgarh,2018,1,OnePlus,15860,2.3348835428987003
Chhattisgarh,2018,1,Apple,15418,2.269813017932671
Chhattisgarh,2018,1,Lenovo,13258,1.9518213122163286
Chhattisgarh,2018,1,Motorola,12182,1.7934143328872616
Chhattisgarh,2018,1,Others,75246,11.077594392746255
Chhattisgarh,2018,2,Xiaomi,229221,24.111394535461645
Chhattisgarh,2018,2,Samsung,174661,18.37231440818366
Chhattisgarh,2018,2,Vivo,152196,16.009256580850447
Chhattisgarh,2018,2,Oppo,90864,9.557840481762959
Chhattisgarh,2018,2,Micromax,73053,7.684329555315959
Chhattisgarh,2018,2,Realme,54968,5.7819970021300655
Chhattisgarh,2018,2,Apple,20055,2.1095537381334317
Chhattisgarh,2018,2,OnePlus,19998,2.103557998264391
Chhattisgarh,2018,2,Lenovo,17504,1.841218081889184
Chhattisgarh,2018,2,Motorola,16136,1.697320325032214
Chhattisgarh,2018,2,Others,102019,10.731217292976043
Chhattisgarh,2018,3,Xiaomi,298538,24.514695448812276
Chhattisgarh,2018,3,Samsung,222989,18.310926660710532
Chhattisgarh,2018,3,Vivo,205795,16.899027091654403
Chhattisgarh,2018,3,Oppo,119608,9.821710111414756
Chhattisgarh,2018,3,Micromax,92998,7.63660789363044
Chhattisgarh,2018,3,Realme,70527,5.791383093336136
Chhattisgarh,2018,3,OnePlus,23810,1.9551778957326047
Chhattisgarh,2018,3,Apple,23566,1.935141633382384
Chhattisgarh,2018,3,Motorola,19369,1.5905014977927265
Chhattisgarh,2018,3,Lenovo,18890,1.5511680155560228
Chhattisgarh,2018,3,Others,121702,9.993660657977717
Chhattisgarh,2018,4,Xiaomi,378100,23.93041003849372
Chhattisgarh,2018,4,Samsung,280138,17.730275607943806
Chhattisgarh,2018,4,Vivo,275135,17.41362963750587
Chhattisgarh,2018,4,Oppo,155513,9.842607395705565
Chhattisgarh,2018,4,Micromax,154018,9.747987022768383
Chhattisgarh,2018,4,Realme,91037,5.761842736509793
Chhattisgarh,2018,4,Apple,28128,1.780255418044833
Chhattisgarh,2018,4,OnePlus,27785,1.7585465298057341
Chhattisgarh,2018,4,Motorola,22980,1.4544322208002796
Chhattisgarh,2018,4,Lenovo,22246,1.4079764657929947
Chhattisgarh,2018,4,Others,144918,9.172036926629021
Chhattisgarh,2019,1,Xiaomi,454437,23.806248421864343
Chhattisgarh,2019,1,Vivo,344150,18.02872652179425
Chhattisgarh,2019,1,Samsung,336551,17.63064343930372
Chhattisgarh,2019,1,Oppo,192191,10.068164983147344
Chhattisgarh,2019,1,Micromax,187241,9.808853066009814
Chhattisgarh,2019,1,Realme,109520,5.737341649475248
Chhattisgarh,2019,1,Apple,32769,1.7166448914504597
Chhattisgarh,2019,1,OnePlus,31894,1.6708069262998861
Chhattisgarh,2019,1,Motorola,25968,1.3603660331772573
Chhattisgarh,2019,1,Lenovo,24737,1.2958785644911357
Chhattisgarh,2019,1,Others,169440,8.87632550298654
Chhattisgarh,2019,2,Xiaomi,521922,23.820459995271708
Chhattisgarh,2019,2,Vivo,406013,18.530386578952893
Chhattisgarh,2019,2,Samsung,388144,17.714847476068726
Chhattisgarh,2019,2,Oppo,225563,10.294669352726023
Chhattisgarh,2019,2,Micromax,208017,9.493871932657436
Chhattisgarh,2019,2,Realme,126313,5.764910778589052
Chhattisgarh,2019,2,Apple,37139,1.695019684482348
Chhattisgarh,2019,2,OnePlus,35168,1.6050634713879
Chhattisgarh,2019,2,Motorola,28701,1.3099103358821689
Chhattisgarh,2019,2,Lenovo,27225,1.242545865802308
Chhattisgarh,2019,2,Others,186861,8.528314528179434
Chhattisgarh,2019,3,Xiaomi,582178,23.908177957157488
Chhattisgarh,2019,3,Vivo,463726,19.04373530322481
Chhattisgarh,2019,3,Samsung,424913,17.44981023039287
Chhattisgarh,2019,3,Oppo,254200,10.439176397441047
Chhattisgarh,2019,3,Micromax,225367,9.255097825185272
Chhattisgarh,2019,3,Realme,145376,5.970124736248582
Chhattisgarh,2019,3,Apple,40822,1.6764282411342974
Chhattisgarh,2019,3,OnePlus,38300,1.572857812832384
Chhattisgarh,2019,3,Motorola,30550,1.2545902397396695
Chhattisgarh,2019,3,Lenovo,26475,1.0872430964683388
Chhattisgarh,2019,3,Others,203151,8.34275816017524
Chhattisgarh,2019,4,Xiaomi,649776,23.837118016068086
Chhattisgarh,2019,4,Vivo,534907,19.623133643934114
Chhattisgarh,2019,4,Samsung,473054,17.354048204262813
Chhattisgarh,2019,4,Oppo,290835,10.669320224513005
Chhattisgarh,2019,4,Micromax,243335,8.926776477493672
Chhattisgarh,2019,4,Realme,169406,6.214681389632782
Chhattisgarh,2019,4,Apple,44369,1.6276826002421216
Chhattisgarh,2019,4,OnePlus,41107,1.508015701236289
Chhattisgarh,2019,4,Motorola,32554,1.1942477713782604
Chhattisgarh,2019,4,Lenovo,27622,1.0133167027403793
Chhattisgarh,2019,4,Others,218935,8.031659268498476
Chhattisgarh,2020,1,Xiaomi,711639,23.591648165564777
Chhattisgarh,2020,1,Vivo,613952,20.353212196836918
Chhattisgarh,2020,1,Samsung,521671,17.29399132169308
Chhattisgarh,2020,1,Oppo,328835,10.901256991991016
Chhattisgarh,2020,1,Micromax,253971,8.419429621277995
Chhattisgarh,2020,1,Realme,196352,6.509293757937627
Chhattisgarh,2020,1,Apple,47890,1.5876083669513577
Chhattisgarh,2020,1,OnePlus,43526,1.442936767173205
Chhattisgarh,2020,1,Motorola,34414,1.1408635276730847
Chhattisgarh,2020,1,Lenovo,29426,0.9755056129862321
Chhattisgarh,2020,1,Others,234811,7.784253669914705
Chhattisgarh,2020,2,Xiaomi,796390,23.4118185896407
Chhattisgarh,2020,2,Vivo,714180,20.9950559403679
Chhattisgarh,2020,2,Samsung,579423,17.033546582284288
Chhattisgarh,2020,2,Oppo,377290,11.0913560387317
Chhattisgarh,2020,2,Micromax,282770,8.31271103679441
Chhattisgarh,2020,2,Realme,227611,6.6911782430802855
Chhattisgarh,2020,2,Apple,50835,1.4944183101299424
Chhattisgarh,2020,2,OnePlus,45570,1.3396408457287594
Chhattisgarh,2020,2,Motorola,36651,1.0774451752645327
Chhattisgarh,2020,2,Lenovo,30902,0.9084393551615124
Chhattisgarh,2020,2,Others,260036,7.644389882815967
Chhattisgarh,2020,3,Xiaomi,879885,23.158610364937914
Chhattisgarh,2020,3,Vivo,837832,22.05177362868632
Chhattisgarh,2020,3,Samsung,638573,16.807268332304222
Chhattisgarh,2020,3,Oppo,424680,11.17759553780532
Chhattisgarh,2020,3,Micromax,300759,7.9159895835800835
Chhattisgarh,2020,3,Realme,264356,6.9578610859754715
Chhattisgarh,2020,3,Apple,54717,1.44015375115874
Chhattisgarh,2020,3,OnePlus,48306,1.2714159603683333
Chhattisgarh,2020,3,Motorola,38887,1.023507482524808
Chhattisgarh,2020,3,Lenovo,32625,0.8586913780279235
Chhattisgarh,2020,3,Others,278766,7.337132894630869
Chhattisgarh,2020,4,Xiaomi,962085,22.958162802901064
Chhattisgarh,2020,4,Vivo,951506,22.7057169126815
Chhattisgarh,2020,4,Samsung,697989,16.65605959622498
Chhattisgarh,2020,4,Oppo,473974,11.310406311648377
Chhattisgarh,2020,4,Micromax,315002,7.516869298699638
Chhattisgarh,2020,4,Realme,302527,7.219179301489214
Chhattisgarh,2020,4,Apple,59187,1.4123749791497686
Chhattisgarh,2020,4,OnePlus,51351,1.2253850939280548
Chhattisgarh,2020,4,Motorola,41093,0.9805992028351064
Chhattisgarh,2020,4,Lenovo,34335,0.8193335514404735
Chhattisgarh,2020,4,Others,301552,7.195912949001826
Chhattisgarh,2021,1,Vivo,1059097,23.459630869160634
Chhattisgarh,2021,1,Xiaomi,1035868,22.945094650608667
Chhattisgarh,2021,1,Samsung,741544,16.425642328550502
Chhattisgarh,2021,1,Oppo,511992,11.340928477715725
Chhattisgarh,2021,1,Realme,338436,7.496559458515365
Chhattisgarh,2021,1,Micromax,315253,6.98304216742706
Chhattisgarh,2021,1,Apple,63748,1.4120562598584
Chhattisgarh,2021,1,OnePlus,54838,1.2146944402665958
Chhattisgarh,2021,1,Motorola,42166,0.9340020746249184
Chhattisgarh,2021,1,Huawei,35061,0.7766220826833056
Chhattisgarh,2021,1,Others,316548,7.011727190588831
Chhattisgarh,2021,2,Vivo,1169224,24.17222876316271
Chhattisgarh,2021,2,Xiaomi,1101581,22.773795212169386
Chhattisgarh,2021,2,Samsung,778803,16.100767925938406
Chhattisgarh,2021,2,Oppo,550796,11.387011311634868
Chhattisgarh,2021,2,Realme,397105,8.209644091291086
Chhattisgarh,2021,2,Micromax,302906,6.262198796581804
Chhattisgarh,2021,2,Apple,69177,1.4301470626238486
Chhattisgarh,2021,2,OnePlus,61100,1.263165293758289
Chhattisgarh,2021,2,Motorola,41735,0.8628183884615743
Chhattisgarh,2021,2,Huawei,34225,0.7075586281322003
Chhattisgarh,2021,2,Others,330403,6.830664526245825
Chhattisgarh,2021,3,Vivo,1306833,25.102034465828826
Chhattisgarh,2021,3,Xiaomi,1175329,22.57606677110857
Chhattisgarh,2021,3,Samsung,796963,15.30830082649454
Chhattisgarh,2021,3,Oppo,605302,11.626819697876561
Chhattisgarh,2021,3,Realme,464310,8.91860369521506
Chhattisgarh,2021,3,Micromax,283826,5.451813685680062
Chhattisgarh,2021,3,Apple,75098,1.4425045773368237
Chhattisgarh,2021,3,OnePlus,74197,1.4251979030687942
Chhattisgarh,2021,3,Motorola,41449,0.7961646412159313
Chhattisgarh,2021,3,Infinix,38832,0.7458965318269932
Chhattisgarh,2021,3,Others,343945,6.606597204347836
Chhattisgarh,2021,4,Vivo,1423389,25.57530966326181
Chhattisgarh,2021,4,Xiaomi,1243356,22.340494918588348
Chhattisgarh,2021,4,Samsung,821562,14.761742965253138
Chhattisgarh,2021,4,Oppo,651316,11.702780047223232
Chhattisgarh,2021,4,Realme,551719,9.913231219368102
Chhattisgarh,2021,4,Micromax,262792,4.721820090662424
Chhattisgarh,2021,4,OnePlus,87470,1.5716521177594533
Chhattisgarh,2021,4,Apple,87360,1.5696756488792252
Chhattisgarh,2021,4,Infinix,47609,0.8554336992615732
Chhattisgarh,2021,4,Tecno,44668,0.802590108563842
Chhattisgarh,2021,4,Others,344240,6.185269521178852
Chhattisgarh,2022,1,Vivo,1531319,25.880160440469357
Chhattisgarh,2022,1,Xiaomi,1301387,21.994179106470366
Chhattisgarh,2022,1,Samsung,843988,14.263876337870066
Chhattisgarh,2022,1,Oppo,702141,11.866581510339513
Chhattisgarh,2022,1,Realme,629948,10.64647882587024
Chhattisgarh,2022,1,Micromax,255953,4.325751006302053
Chhattisgarh,2022,1,OnePlus,99485,1.6813529783278949
Chhattisgarh,2022,1,Apple,96555,1.6318343149464736
Chhattisgarh,2022,1,Tecno,57754,0.9760753873483364
Chhattisgarh,2022,1,Infinix,53501,0.9041972728905936
Chhattisgarh,2022,1,Others,344930,5.829512819165108
Dadra and Nagar Haveli and Daman and Diu,2018,1,Xiaomi,12990,24.390701866386273
Dadra and Nagar Haveli and Daman and Diu,2018,1,Samsung,10123,19.00747305569116
Dadra and Nagar Haveli and Daman and Diu,2018,1,Vivo,8579,16.10837808404371
Dadra and Nagar Haveli and Daman and Diu,2018,1,Oppo,5623,10.558038228998461
Dadra and Nagar Haveli and Daman and Diu,2018,1,Realme,3008,5.647977768598144
Dadra and Nagar Haveli and Daman and Diu,2018,1,Lenovo,1714,3.2182958428780655
Dadra and Nagar Haveli and Daman and Diu,2018,1,Motorola,1527,2.8671748845243905
Dadra and Nagar Haveli and Daman and Diu,2018,1,Apple,1436,2.696308535806827
Dadra and Nagar Haveli and Daman and Diu,2018,1,OnePlus,1090,2.0466408802433436
Dadra and Nagar Haveli and Daman and Diu,2018,1,Micromax,847,1.5903713996019377
Dadra and Nagar Haveli and Daman and Diu,2018,1,Others,6321,11.868639453227683
Dadra and Nagar Haveli and Daman and Diu,2018,2,Xiaomi,17620,24.65784096952056
Dadra and Nagar Haveli and Daman and Diu,2018,2,Samsung,13325,18.647317305270228
Dadra and Nagar Haveli and Daman and Diu,2018,2,Vivo,12204,17.078563631783705
Dadra and Nagar Haveli and Daman and Diu,2018,2,Oppo,7585,10.614626773769208
Dadra and Nagar Haveli and Daman and Diu,2018,2,Realme,3991,5.585098939237034
Dadra and Nagar Haveli and Daman and Diu,2018,2,Lenovo,2117,2.9625794172800806
Dadra and Nagar Haveli and Daman and Diu,2018,2,Motorola,1935,2.7078843516471216
Dadra and Nagar Haveli and Daman and Diu,2018,2,Apple,1812,2.5357552688292424
Dadra and Nagar Haveli and Daman and Diu,2018,2,OnePlus,1328,1.8584343250580762
Dadra and Nagar Haveli and Daman and Diu,2018,2,Huawei,1132,1.5841473312995045
Dadra and Nagar Haveli and Daman and Diu,2018,2,Others,8409,11.767751686305242
Dadra and Nagar Haveli and Daman and Diu,2018,3,Xiaomi,22407,24.32714125962196
Dadra and Nagar Haveli and Daman and Diu,2018,3,Samsung,17165,18.63593429381046
Dadra and Nagar Haveli and Daman and Diu,2018,3,Vivo,16781,18.219027869760172
Dadra and Nagar Haveli and Daman and Diu,2018,3,Oppo,9875,10.721226399730748
Dadra and Nagar Haveli and Daman and Diu,2018,3,Realme,5100,5.537038444417905
Dadra and Nagar Haveli and Daman and Diu,2018,3,Lenovo,2523,2.7392054892679165
Dadra and Nagar Haveli and Daman and Diu,2018,3,Motorola,2378,2.581779886436427
Dadra and Nagar Haveli and Daman and Diu,2018,3,Apple,2146,2.329898921906044
Dadra and Nagar Haveli and Daman and Diu,2018,3,OnePlus,1545,1.677396940514836
Dadra and Nagar Haveli and Daman and Diu,2018,3,Huawei,1514,1.6437404323232763
Dadra and Nagar Haveli and Daman and Diu,2018,3,Others,10673,11.587610062210256
Dadra and Nagar Haveli and Daman and Diu,2018,4,Xiaomi,28477,24.441469045841167
